gene_id,Mmus_C57-6J_KDN_FLT_Rep1_M23,Mmus_C57-6J_KDN_FLT_Rep2_M24,Mmus_C57-6J_KDN_FLT_Rep3_M25,Mmus_C57-6J_KDN_FLT_Rep4_M26,Mmus_C57-6J_KDN_FLT_Rep5_M27,Mmus_C57-6J_KDN_FLT_Rep6_M28,Mmus_C57-6J_KDN_GC_Rep1_M33,Mmus_C57-6J_KDN_GC_Rep2_M34,Mmus_C57-6J_KDN_GC_Rep3_M35,Mmus_C57-6J_KDN_GC_Rep4_M36,Mmus_C57-6J_KDN_GC_Rep5_M37,Mmus_C57-6J_KDN_GC_Rep6_M38
ENSMUSG00000022108,37674.81079,34623.33976,33544.91432,32664.55375,32683.00961,31362.07038,35648.69504,35314.38386,36907.30102,36020.97548,37875.16576,31126.5582
ENSMUSG00000022109,415.7859971,455.8274133,417.4462334,391.8349503,397.1570134,424.1933961,461.953828,388.446648,448.0330544,393.7766853,412.2152467,384.9221882
ENSMUSG00000022110,4459.2784,4584.18032,4528.164217,4438.107672,4472.012951,3757.07756,3906.277127,3635.471364,4415.73268,4513.74925,4509.419264,3636.138334
ENSMUSG00000022111,447.0309607,432.9161939,458.0466602,480.1940687,513.6266115,389.3159158,446.8898391,360.2466921,490.8179393,426.3814659,423.8224628,411.6816157
ENSMUSG00000022112,45.98844093,62.54763109,61.0702414,41.52266752,73.72021098,57.84983384,70.19132918,54.97240175,39.49043733,42.16811043,91.83509917,43.94919875
ENSMUSG00000022114,691.0439582,522.8331958,558.3197936,612.7245961,608.5371448,601.6875031,591.2962359,682.0698914,674.196091,650.9574976,762.5499222,650.8592881
ENSMUSG00000022119,1387.286436,1565.482404,1464.071399,1899.364571,1778.109734,1711.857169,1661.790104,1602.080219,1624.968048,1588.412884,1598.699108,1882.342448
ENSMUSG00000022120,161.4991663,221.7204227,183.4068098,221.18326,199.7435663,269.5343862,221.9149448,230.4341347,174.2919955,183.8952544,207.3748807,237.1707882
ENSMUSG00000022122,869.4518858,1015.490065,793.4583844,744.9077717,1030.04552,1038.87376,1338.159476,1227.507672,1139.890261,1448.547295,1130.674049,1018.106845
ENSMUSG00000022123,601.6720432,337.0375469,535.669539,290.1715102,635.120103,549.9720864,791.258966,719.7783646,470.1267779,411.0469695,708.7580137,307.2003119
ENSMUSG00000022124,2570.34982,2221.690433,2178.012054,1958.158653,2015.513883,1978.075308,2306.706793,2059.838783,2221.945648,2370.544022,2456.720298,2195.903894
ENSMUSG00000022125,839.7452907,905.384082,898.739495,833.9746179,981.2393618,911.8804966,886.6231773,866.1059685,1013.925362,983.1502924,943.7879655,798.9943116
ENSMUSG00000022126,3.176036876,4.460353085,0.823700395,2.058999747,1.804569211,0,0,0,0,1.949241761,0,3.022096897
ENSMUSG00000022129,21.66865445,12.16319422,17.58261415,38.32776087,18.3638323,16.76732299,5.147818454,7.044357996,30.94878485,14.55109389,14.1716447,12.62777912
ENSMUSG00000022130,368.4368753,364.7782016,309.8500419,379.5628059,319.7774531,383.8151441,288.9701195,312.311104,317.8583903,369.8312589,369.9628937,362.5138548
ENSMUSG00000022131,584.0279628,581.8258352,614.2229668,581.9241472,592.5060885,568.6236575,559.6905405,642.0792312,682.6872944,633.367198,635.8538605,551.1633896
ENSMUSG00000022132,3823.868622,3109.606791,4104.135382,3079.222567,4454.022503,3426.252706,4416.903875,3784.447189,4348.279638,3977.376424,4721.431588,2908.880063
ENSMUSG00000022136,6998.630666,6182.875241,7105.368375,6779.933527,7140.382248,6343.150011,7116.45775,6447.747868,7339.623254,6537.424357,7656.277365,5598.374375
ENSMUSG00000022139,5151.300425,5740.194459,5156.689874,5208.455634,5354.644329,5181.735548,5799.937373,5379.191739,5412.846499,5260.568042,5559.358627,5598.239962
ENSMUSG00000022141,5574.420036,5542.613601,5047.041652,5621.051737,5590.025155,5570.13781,6185.686035,5926.201922,5860.321731,5478.357851,6140.947745,5716.488856
ENSMUSG00000022142,1018.610895,868.8383216,934.5450784,944.2035135,1083.46908,1034.173681,932.4901471,927.8251301,970.3427453,1033.746956,1114.243774,1084.846673
ENSMUSG00000022144,6.354763366,6.692490399,10.71116429,3.087570957,6.311582069,8.999979311,8.443204213,5.116134662,7.383572248,4.873818939,11.87944994,5.03599069
ENSMUSG00000022146,607.3439353,636.9682439,534.3231103,887.2446905,676.2004938,952.9328701,627.12408,736.2933056,476.2123202,732.2672483,525.2495245,833.9594236
ENSMUSG00000022148,126.962378,155.6151657,237.4978814,429.9773065,246.9953073,373.1376899,276.5145936,175.5644872,152.128706,245.9849257,82.96717197,309.6564428
ENSMUSG00000022150,18250.37082,18284.73194,12100.08562,16183.31007,14061.68096,14665.67836,14647.02123,15737.24434,20516.11601,20103.60247,17279.53841,16913.01805
ENSMUSG00000022151,941.6032631,737.5957308,700.4768383,484.4044877,744.1385977,759.9874271,633.894045,846.2022634,665.4575415,660.7675033,906.0238545,740.8340987
ENSMUSG00000022159,176.9523271,180.3389493,197.4753246,202.2368415,239.0139534,230.784312,192.7002875,206.1985065,188.584391,181.2702513,230.7676332,219.5025701
ENSMUSG00000022160,583.515413,508.1586296,430.1821771,526.9913066,628.7531428,529.9116772,547.6785747,544.4024643,523.680356,487.9849388,484.6531735,632.2488106
ENSMUSG00000022174,2183.836485,1988.219448,1863.724681,1844.556398,1890.781849,1830.826496,1793.97131,1958.543764,2116.702969,1974.444382,1920.241208,1664.444035
ENSMUSG00000022175,7257.352583,7196.63493,7487.963769,7087.767143,6838.141545,6610.942257,6362.907543,6423.455251,6939.80504,6946.262164,6576.582324,6446.217819
ENSMUSG00000022176,21.48133095,11.41448503,6.968686318,9.885816103,6.166242972,8.955396302,4.505975688,8.725329848,6.303233673,7.484032938,3.380878057,8.598853812
ENSMUSG00000022177,513.0765201,566.4869529,571.9335084,287.6546284,281.4240942,397.3281637,378.9175135,548.5339812,425.8394017,409.6334903,282.6134778,343.885663
ENSMUSG00000022178,1699.118893,1853.541279,1852.522874,1309.434376,1408.703716,1721.763266,1927.853119,2496.726647,1752.329321,1563.322653,1538.825053,1635.792664
ENSMUSG00000022179,414.6635305,458.1279299,357.245189,392.4533442,435.2569829,417.0171539,454.5136111,485.7757732,399.8587844,422.8069467,389.4465268,517.466601
ENSMUSG00000022180,16993.34856,20059.20125,8205.921359,12976.9857,10490.59636,10712.79379,9945.624247,12337.39758,15377.45885,12432.19211,10103.12568,11930.06504
ENSMUSG00000022181,10.57929948,8.792999591,8.79105669,15.00743575,22.4811809,11.82492854,19.96292418,6.45289223,26.61632876,24.86593501,15.61316595,25.21229183
ENSMUSG00000022184,275.9077477,287.7598132,360.6531892,263.0512766,291.2958535,281.7698226,290.076023,309.5882266,291.3931828,234.753513,292.2622303,225.9065183
ENSMUSG00000022185,4235.373689,4395.027549,4292.529298,4858.672125,4487.152594,4628.270603,4960.672567,4480.289679,4555.707083,4360.552541,4158.587906,5045.013016
ENSMUSG00000022186,46735.83875,44396.20372,42828.30522,41902.73648,34630.47425,34459.46347,34978.99904,32401.51871,36614.19315,37180.02727,40738.16563,31430.55985
ENSMUSG00000022191,2416.967113,2382.852125,2344.968683,2195.663586,2084.106981,2140.622666,2283.700919,2381.678431,2378.021981,2332.041385,2365.924853,2382.087322
ENSMUSG00000022193,2832.901939,2788.123602,2955.897844,2744.335718,2668.520692,2641.03766,2540.530652,2589.400105,2970.755368,2911.380489,2707.718247,2326.907365
ENSMUSG00000022194,1853.237857,2010.558983,1746.862544,2231.673698,2056.66691,2164.43044,1956.57591,1777.465088,1605.47359,2068.804965,1774.402152,2085.136242
ENSMUSG00000022195,573.4864733,609.7319021,585.7298561,591.2921338,622.9664114,619.5065421,631.0343329,694.1615194,660.5405195,625.003756,601.1492761,694.3040069
ENSMUSG00000022197,4630.500217,5010.227378,4184.454915,4541.519892,3732.727025,4139.287837,4793.112863,4282.288786,4889.862575,5117.774045,4568.190751,4861.617676
ENSMUSG00000022199,832.2230549,810.9058579,849.3585824,775.4842479,766.6762958,788.5022395,831.8504067,738.3876224,856.7212237,843.0311858,845.9337981,871.8213897
ENSMUSG00000022200,4235.801105,3892.783602,4050.515986,3810.812043,3709.81596,3840.310239,3976.592755,3961.02446,4234.351475,3839.553854,4031.954165,3649.160907
ENSMUSG00000022201,3008.287923,2953.049215,3182.486538,3130.347066,3031.005667,3407.775672,3356.144112,3863.087263,3140.309361,2955.676023,2934.703333,2940.584587
ENSMUSG00000022203,35.52671392,63.39689723,41.86993118,46.93309185,50.23965075,50.89072437,52.20764173,57.54092894,38.28051311,67.37028958,56.27018975,40.72854869
ENSMUSG00000022204,545.7056529,517.134222,545.4069935,445.8640238,443.7591008,470.7653279,462.343248,429.4502985,502.5208957,451.9729761,467.2927305,489.3733711
ENSMUSG00000022205,1169.87118,1336.602413,1241.743777,1383.192134,1209.841294,1125.871579,1174.244353,1301.508138,1207.374522,1255.012266,1321.686452,1131.116859
ENSMUSG00000022206,1387.773337,1376.063043,1065.812957,1343.33491,1367.122083,1296.174981,1285.125943,1605.564088,1264.825626,1457.43325,1375.132334,1363.702797
ENSMUSG00000022208,3.152784489,3.084933226,3.438697568,6.128956835,1.790081525,8.406771936,2.201851503,1.01534404,7.327917206,0.967315472,5.012575858,2.998848257
ENSMUSG00000022210,2564.806169,2364.69125,2268.556129,2085.996444,1975.21405,1923.900812,2089.16724,2211.6739,2521.747975,2197.300432,2239.263055,2117.144564
ENSMUSG00000022211,135.1533847,110.6210567,71.71236263,84.23785305,68.47449321,69.50969346,80.62678809,57.12287236,58.52755556,66.10530967,78.94595572,123.7123201
ENSMUSG00000022212,0,2.378380848,0,1.617456816,0.708780991,3.074255048,0,0,2.251390829,0,6.23400005,0
ENSMUSG00000022214,6008.104111,5602.080877,5639.734656,5049.403857,5385.034857,4930.921126,5424.796257,5717.139555,6043.409311,5120.170085,5882.127245,5373.135895
ENSMUSG00000022215,243.8371336,219.2255241,312.385399,252.7548986,194.0302613,216.5389822,212.5365345,156.155973,291.4451666,188.8835146,265.7153436,194.6458852
ENSMUSG00000022216,1663.238034,1797.4398,1644.230493,1898.306064,1632.484474,1575.386331,1700.351147,1742.185985,1682.732263,1506.771118,1673.187365,1566.721118
ENSMUSG00000022217,249.7382135,202.0050175,188.8216552,191.5613906,236.0240149,200.5624757,203.6592342,203.7714279,227.1898791,240.0913041,212.0769386,185.2673517
ENSMUSG00000022218,1123.118997,826.0761813,1037.101888,702.5986426,738.1412398,825.787563,733.5182846,934.3517327,913.7739842,657.2405643,1425.411295,742.8832469
ENSMUSG00000022219,3792.403826,3496.121526,3386.786319,3225.350619,2880.682693,3014.292739,2778.310674,2802.070435,3370.627063,2994.596575,3111.029287,2808.335552
ENSMUSG00000022220,188.7573222,237.0068961,218.2089512,208.8401683,333.0314365,233.0604101,291.4706936,221.3711565,158.8453896,200.6192977,216.8543929,216.7545062
ENSMUSG00000022221,31.54533304,45.91613587,50.30072357,86.1758726,43.66377539,50.44740643,53.83495637,47.46142658,49.06877791,37.23736106,46.73423088,45.67345437
ENSMUSG00000022223,1267.297273,1187.805463,1356.378141,1135.68685,1222.826019,1071.335483,1176.751462,1092.617879,1229.895684,1206.826993,1312.251606,1060.112484
ENSMUSG00000022225,0,5.599250845,1.654506108,0,0,0,0,1.027107864,0,3.918431642,0,0
ENSMUSG00000022228,1619.880189,1592.518696,1539.081298,1452.187207,1761.985969,1632.675013,1707.899224,1804.629766,1757.639051,1689.146588,1750.634828,1877.874898
ENSMUSG00000022229,28.49263977,62.0128744,57.62899575,4.613977644,18.59295601,23.23617511,27.44288349,40.37200378,35.93964734,137.2277314,47.93211174,21.6743398
ENSMUSG00000022231,9365.493283,8678.043779,9579.119074,9136.584139,10240.9047,10002.06657,9157.5445,10554.78135,8971.018397,8712.164711,10243.09097,10939.23591
ENSMUSG00000022234,3858.257783,3749.139383,3606.233372,3927.537038,3590.712026,3677.459483,3927.735251,4009.434776,4250.341988,3870.368919,3753.685097,3522.864036
ENSMUSG00000022235,2157.308215,1948.847406,1674.43136,1849.840698,1650.95646,1477.579058,1613.694302,1560.796757,2157.054874,1913.916371,1967.559453,1664.231122
ENSMUSG00000022236,149.8794878,168.0266834,133.9898011,89.75877807,125.1385743,105.7695627,135.3526015,135.7353796,157.3421882,139.2247728,165.5822682,130.1040924
ENSMUSG00000022237,3881.848499,3523.133379,3219.078268,4312.70236,3617.339317,3304.541749,2963.009849,3398.072697,3306.555291,3463.041227,3184.38077,3583.185246
ENSMUSG00000022240,20.82699374,39.87562235,31.52784747,24.64958899,25.33974391,42.00286721,30.25220342,21.39836835,32.98463668,30.51108213,23.40523973,44.03564332
ENSMUSG00000022241,1165.223817,1209.960297,1160.627798,1178.603933,1317.559291,1437.47677,1116.500512,1173.499384,1255.54572,1027.304796,1097.988264,1303.938613
ENSMUSG00000022243,11.64757366,1.115227801,9.885610422,4.117470747,1.804030989,12.99797995,11.61098796,7.161274982,10.54880159,5.848091448,4.950319445,2.014588239
ENSMUSG00000022244,2216.572751,1675.742694,1935.825752,2251.949273,1815.917372,1792.405929,1657.304862,1626.759207,2025.358887,1742.191031,1756.230915,1561.848238
ENSMUSG00000022245,0,2.2354105,1.651255547,3.094014291,1.807113054,1.002052372,6.345595436,0,0,1.953546548,1.984028079,2.018584697
ENSMUSG00000022246,2133.84938,2271.19852,1734.897078,2002.750217,1927.299184,1965.730501,2129.314373,2239.289405,2144.037178,2176.087724,2071.946493,2238.82055
ENSMUSG00000022247,543.8622452,541.9915706,574.5025769,529.8684388,565.8164672,560.9819164,640.8251767,674.0274987,589.8658296,484.304372,589.8247393,563.2624465
ENSMUSG00000022248,297.3263774,196.7108678,230.0331372,201.8810532,215.3356823,254.4906345,260.9863021,242.2755426,285.0477297,252.1939786,282.7826364,258.9870797
ENSMUSG00000022253,2317.10882,2325.219046,2071.085491,1789.1323,1572.517186,1879.090854,2247.92119,1899.530845,2267.85165,2565.70715,2740.600498,2231.466176
ENSMUSG00000022255,2891.873922,3202.89684,2818.315242,3145.604272,2792.548417,2869.786688,2555.990674,3052.015634,3060.928936,3081.34025,2841.669439,3280.356489
ENSMUSG00000022257,2707.057474,2436.460203,3116.240232,2363.882625,2789.174995,2591.598382,2619.767278,2586.995457,2581.385573,2571.78097,2945.327249,2275.729522
ENSMUSG00000022261,1857.628872,1775.687671,1648.647292,1598.381635,1703.346926,1775.947478,1931.429856,1775.240722,1692.971693,1916.356932,1977.967474,1628.667041
ENSMUSG00000022262,175.9490722,169.6324612,82.43590852,200.58358,180.104676,233.1114475,196.2205263,170.9772994,282.6145304,204.7543411,149.4310608,217.4896987
ENSMUSG00000022263,7454.590425,6335.634975,7321.212597,6211.4499,7017.234716,6391.69208,7034.123367,6677.932486,7354.136275,7529.764436,6561.718444,8533.717017
ENSMUSG00000022265,668.531172,718.3535685,822.2757566,533.8837325,627.0200814,677.3258711,586.8540712,633.8497603,609.1691216,632.5259241,648.4345103,652.129677
ENSMUSG00000022270,4965.95487,5013.486279,4125.059063,5141.837671,4361.928236,4118.213587,3699.545291,4081.66046,5207.17235,3785.970624,4340.897619,3693.618409
ENSMUSG00000022272,8341.356677,7622.971238,8337.157326,7174.230349,7507.362737,7453.737042,8090.16064,7783.591345,8591.519754,7501.308822,7959.434302,8179.864751
ENSMUSG00000022280,1986.959331,1893.873123,1777.885719,1795.925071,1664.939581,1741.833339,1946.017339,1987.333393,1832.215283,1930.266643,1921.287655,1877.395657
ENSMUSG00000022283,11493.602,11524.60184,13892.01331,10173.46004,9986.73217,10301.74274,11123.87848,12450.18144,12104.47839,11568.10814,11694.8529,11403.08567
ENSMUSG00000022285,13237.20559,12173.6015,12977.96879,12360.64178,11393.66362,11696.78673,12238.98052,12224.58162,12750.81335,12295.29058,12465.70083,11640.86238
ENSMUSG00000022286,629.0753584,707.9702456,884.8357008,574.6492449,693.4974803,811.8229901,872.6469566,892.595931,694.6258728,687.7595811,795.9982523,763.2929728
ENSMUSG00000022292,1124.105501,917.523438,1078.579493,906.4303575,1023.394737,1140.892739,1011.81358,1013.249868,941.1468964,1001.192277,1061.344126,1023.172991
ENSMUSG00000022295,2783.617749,2571.137091,2528.952474,2777.185239,2763.997838,2801.87695,2451.803047,2513.60265,2861.046307,2841.407002,2744.699638,2659.455905
ENSMUSG00000022296,32.31797907,9.077547929,21.79277533,6.286304901,10.10151908,12.37160838,26.85797959,13.53142113,21.47155966,6.942486473,24.18351562,35.88079569
ENSMUSG00000022297,999.2301929,1014.403822,1090.333549,983.5010926,1172.648901,1046.990574,1108.620467,843.3821703,764.6314545,1124.797068,1077.686797,969.2503847
ENSMUSG00000022299,881.0847586,923.3912319,833.6379758,616.9408479,786.4407231,623.9750738,726.0256386,758.8678285,1101.574124,855.5382268,743.2077173,849.4264657
ENSMUSG00000022300,604.0815263,741.1268754,690.3874606,718.1214704,595.5295233,644.0303233,568.795721,627.3738096,645.172025,650.1527284,613.0937721,664.1487025
ENSMUSG00000022303,0,0,1.240697502,0.61284961,6.067448251,7.693007878,0,0.608136193,5.705590756,0,0,1.644172238
ENSMUSG00000022304,99.81347662,87.67228589,64.30774549,48.25168436,28.81910467,43.50185482,133.8705352,79.08095514,142.9133273,58.92351824,123.3381639,62.72226756
ENSMUSG00000022305,391.2757293,486.1293221,474.9915768,460.8135598,486.8437932,489.5151222,437.1771537,418.7877887,557.1539559,495.7275283,507.7905217,436.1084984
ENSMUSG00000022306,86.00328644,88.60164732,112.0363931,138.8707931,110.2824065,152.0047009,132.7260142,111.2996816,90.95850805,119.7704985,122.2348816,132.6257459
ENSMUSG00000022307,1691.669235,1915.365031,1814.74503,2071.36125,2031.274197,2176.371584,2072.918523,2034.34557,1800.867106,2010.157342,1931.439812,2134.155661
ENSMUSG00000022309,526.1711889,587.7908456,274.1245457,647.3833766,461.4304598,488.6085501,567.5511199,573.5908466,671.4752781,569.7554386,509.9972344,530.6454532
ENSMUSG00000022312,2867.377632,2740.029062,2649.387298,2543.798922,2593.216529,2624.079204,2780.908339,2836.959789,3039.371758,3032.584402,3124.748116,2683.376413
ENSMUSG00000022313,293.7657537,264.702523,189.9238275,214.8897132,208.9117885,231.4081966,177.4416243,253.1770148,157.492501,247.7167379,233.0737965,169.0500273
ENSMUSG00000022314,6720.575717,7305.587041,7003.036671,5877.220267,6321.670268,6334.975115,6387.368942,7376.967738,6638.01077,6095.444082,6309.631451,5786.13161
ENSMUSG00000022321,4.906997292,1.842134869,3.53752389,4.230451232,1.046274666,4.93156293,4.186556558,4.907422145,3.346029004,1.12954574,3.443361181,5.555394447
ENSMUSG00000022322,54.55160476,64.67872842,58.58700197,80.09791472,61.04559549,77.31565143,54.28898017,64.22040423,69.5988131,67.98373206,31.90309241,63.35446367
ENSMUSG00000022323,18634.19865,15772.33898,16941.19542,16267.63692,15074.93981,14296.49806,15901.1235,14240.87499,17424.00204,16767.39522,19016.35499,14228.87752
ENSMUSG00000022324,356.4680841,502.214218,509.8722624,786.8859477,948.2851069,826.8224443,826.3033826,857.76989,700.8013226,773.1592024,721.838737,818.2436989
ENSMUSG00000022325,476.3434312,530.2006963,442.4832963,321.4094078,415.2723041,366.5218374,371.7383766,436.6560124,557.1530435,589.3438437,391.8634063,451.5869187
ENSMUSG00000022329,550.9414092,601.6746808,572.3226782,656.31807,606.9244563,591.8406732,605.6354035,611.1023752,509.9530224,565.609628,566.1611725,573.9698145
ENSMUSG00000022330,439.7309906,483.5505742,232.4826851,356.1810607,348.099301,348.2374871,315.1683183,516.741852,398.7907953,442.0565509,347.2902493,402.3138579
ENSMUSG00000022332,949.9495984,752.4941953,653.7609661,734.4068891,781.6719371,701.2251608,1020.096064,769.2332914,824.4322987,851.6511347,807.9880601,619.3473321
ENSMUSG00000022335,211.1357962,218.8119164,215.1709374,208.1736857,200.7456576,241.9589123,213.2009927,233.487268,218.3066427,177.600049,183.4150269,199.0940163
ENSMUSG00000022336,1955.566126,1882.64888,1957.50494,1975.436325,2147.077181,1873.727576,2109.02937,2087.78145,2367.257358,2139.483638,2317.199675,2080.260887
